point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
117,2017.03955078125,57383.546875,2259.083740234375,4219.529296875,42.88865280151367,-73.3936538696289,42.83717346191406,-73.41065216064453,-0.2636720538139343,False
118,2017.03955078125,57383.546875,2259.083740234375,4219.529296875,42.88865280151367,-73.3936538696289,42.83717346191406,-73.41065216064453,-0.19945882260799408,False
119,1389.95068359375,57719.70703125,2244.469970703125,4137.63134765625,42.90681838989258,-73.39107513427734,42.82959747314453,-73.4065933227539,-0.08933262526988983,False
120,1250.6134033203125,57025.90625,2190.422119140625,4103.9912109375,42.90895462036133,-73.3973159790039,42.820926666259766,-73.4049301147461,0.08986885845661163,False
121,702.6802978515625,58719.4296875,2311.265625,3797.628173828125,42.92826843261719,-73.38264465332031,42.81291198730469,-73.38977813720703,5.0225268388714994e-11,False
122,4318.30908203125,55978.78125,2224.939697265625,3903.58203125,42.82150650024414,-73.4046630859375,42.8105354309082,-73.39501953125,0.37446141242980957,False
123,3995.19140625,57645.74609375,2165.937255859375,4065.472412109375,42.83462905883789,-73.39006805419922,42.815330505371094,-73.40302276611328,0.28475233912467957,False
124,3995.19140625,57645.74609375,2165.937255859375,4065.472412109375,42.83462905883789,-73.39006805419922,42.815330505371094,-73.40302276611328,0.3847998380661011,False
125,4211.69873046875,55924.83984375,2310.63330078125,3797.558837890625,42.824317932128906,-73.40521240234375,42.812835693359375,-73.38977813720703,0.2500695288181305,False
126,3214.50927734375,55274.10546875,2090.42529296875,4103.1484375,42.850276947021484,-73.41162872314453,42.80929946899414,-73.4048843383789,0.19768251478672028,False
127,2692.937255859375,55274.3828125,2090.456298828125,4103.3388671875,42.86471176147461,-73.4119644165039,42.80931854248047,-73.40489959716797,0.1719510704278946,False
128,2902.7177734375,57408.46875,2205.320068359375,3931.296142578125,42.86423110961914,-73.39286804199219,42.81025695800781,-73.3963851928711,0.28457239270210266,False
129,3102.47705078125,57141.6875,2289.90576171875,4230.78955078125,42.8580436706543,-73.39511108398438,42.841552734375,-73.41120910644531,0.23877392709255219,False
130,2214.183349609375,55755.8515625,2320.82080078125,3910.9775390625,42.87915802001953,-73.40798950195312,42.82215118408203,-73.3953857421875,0.21460911631584167,False
131,2592.613525390625,56472.0,2212.170654296875,4101.84765625,42.8704719543457,-73.40138244628906,42.82329177856445,-73.40482330322266,0.3164970576763153,False
132,2561.3916015625,56556.7109375,2165.937255859375,4065.472412109375,42.87154769897461,-73.40065002441406,42.815330505371094,-73.40302276611328,0.3567819893360138,False
133,2584.267333984375,55643.83203125,2345.496826171875,4126.5380859375,42.8686408996582,-73.40874481201172,42.84048843383789,-73.40604400634766,0.28208914399147034,False
134,2672.57861328125,57951.00390625,2182.1943359375,4206.892578125,42.871944427490234,-73.3882064819336,42.827369689941406,-73.41002655029297,0.19310568273067474,False
135,2017.03955078125,57383.546875,2259.083740234375,4219.529296875,42.88865280151367,-73.3936538696289,42.83717346191406,-73.41065216064453,0.15824301540851593,False
136,2017.03955078125,57383.546875,2259.083740234375,4219.529296875,42.88865280151367,-73.3936538696289,42.83717346191406,-73.41065216064453,0.20101672410964966,False
137,1989.163818359375,58818.1171875,2289.90576171875,4230.78955078125,42.892974853515625,-73.38095092773438,42.841552734375,-73.41120910644531,0.20702825486660004,False
138,1250.6134033203125,57025.90625,2190.422119140625,4103.9912109375,42.90895462036133,-73.3973159790039,42.820926666259766,-73.4049301147461,0.393743634223938,False
139,564.6190185546875,56275.4609375,2311.154541015625,3797.74267578125,42.92607498168945,-73.4044189453125,42.81290817260742,-73.38978576660156,0.30714482069015503,False
