point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
92,175.52044677734375,35314.09765625,509.3475036621094,7972.4501953125,42.88479232788086,-73.59303283691406,42.9052848815918,-73.59870910644531,0.20889493823051453,False
93,347.44561767578125,35661.38671875,517.3515014648438,7940.5556640625,42.880855560302734,-73.58976745605469,42.90389633178711,-73.59709167480469,0.28478625416755676,False
94,2747.517333984375,34743.39453125,-240.2427978515625,8093.46142578125,42.81138610839844,-73.59656524658203,42.82632064819336,-73.60485076904297,0.550765872001648,False
95,589.8251342773438,33435.08984375,57.75354766845703,8218.2802734375,42.868465423583984,-73.60986328125,42.87031936645508,-73.6111831665039,0.22972218692302704,False
96,185.08763122558594,33210.17578125,255.7334747314453,8303.3876953125,42.879234313964844,-73.61217498779297,42.89972686767578,-73.61550903320312,0.28408297896385193,False
97,29.056842803955078,34373.79296875,470.7664794921875,8181.884765625,42.88652801513672,-73.6016845703125,42.916053771972656,-73.60933685302734,0.2962380051612854,False
98,160.59605407714844,34364.47265625,560.7734375,8164.333984375,42.8828239440918,-73.6016845703125,42.925315856933594,-73.60844421386719,0.20148319005966187,False
99,603.7738037109375,34416.48046875,188.82199096679688,8118.8232421875,42.87055206298828,-73.60092163085938,42.878421783447266,-73.60613250732422,0.3851250410079956,False
100,973.1018676757812,34520.8828125,131.4446258544922,8122.07421875,42.860477447509766,-73.5997314453125,42.87194061279297,-73.6063003540039,0.23288968205451965,False
101,336.92681884765625,35037.671875,512.6065063476562,8018.0029296875,42.879581451416016,-73.59544372558594,42.90898895263672,-73.60102081298828,0.3509601652622223,False
102,99.65665435791016,33317.65234375,413.3415222167969,8386.501953125,42.88189697265625,-73.61125183105469,42.92427444458008,-73.6197280883789,0.2079588621854782,False
103,4.482507705688477,34099.94921875,452.7249450683594,8342.3525390625,42.88652801513672,-73.60418701171875,42.925662994384766,-73.61748504638672,0.43927261233329773,False
104,-3.964203357696533,34789.671875,644.8482666015625,8034.2685546875,42.88849639892578,-73.5979232788086,42.925662994384766,-73.60184478759766,0.2449992597103119,False
105,106.4001235961914,34774.59375,485.85888671875,8086.3076171875,42.885372161865234,-73.59798431396484,42.91084289550781,-73.60448455810547,0.28655681014060974,False
106,49.444580078125,34923.7734375,595.33349609375,7975.70458984375,42.88733673095703,-73.59666442871094,42.91558837890625,-73.598876953125,0.33785921335220337,False
107,113.26091003417969,33791.36328125,370.534912109375,8409.220703125,42.88270568847656,-73.60692596435547,42.92091369628906,-73.62088775634766,0.5814743638038635,False
108,2265.360595703125,34810.23046875,-78.88481903076172,8091.51025390625,42.82504653930664,-73.59626770019531,42.84507751464844,-73.60475158691406,0.39251071214675903,False
109,2648.510009765625,34928.2265625,-119.76803588867188,7924.931640625,42.81462860107422,-73.5949478149414,42.82817459106445,-73.59630584716797,0.5343267917633057,False
110,172.67100524902344,35466.7890625,603.3704223632812,7827.8974609375,42.88525390625,-73.5916519165039,42.90574645996094,-73.59138488769531,0.2453845888376236,False
111,421.9289245605469,35568.9453125,571.259765625,7882.6083984375,42.8785400390625,-73.59056091308594,42.90597915649414,-73.59415435791016,0.25119924545288086,False
112,91.24762725830078,35574.23828125,673.1317749023438,7958.78173828125,42.88780212402344,-73.59072875976562,42.9234619140625,-73.59801483154297,0.3898909091949463,False
