point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
103,235.44509887695312,40691.79296875,1217.1846923828125,3004.509765625,42.89658737182617,-73.54426574707031,42.86435317993164,-73.52378845214844,0.24768033623695374,False
104,2.325795888900757,43738.59765625,1211.09716796875,3260.8857421875,42.910675048828125,-73.51692962646484,42.86361312866211,-73.5322494506836,4.0039083160081645e-11,False
105,2613.52783203125,38754.80078125,1246.1331787109375,4188.5888671875,42.825340270996094,-73.56025695800781,42.86787033081055,-73.56285858154297,0.14294074475765228,False
106,2682.129150390625,38448.78125,1687.0557861328125,4195.2802734375,42.82264709472656,-73.56298065185547,42.92144012451172,-73.56307983398438,-0.02657712996006012,False
107,2954.35009765625,40093.12109375,1267.58447265625,3830.30712890625,42.81922912597656,-73.54792785644531,42.87047576904297,-73.55104064941406,0.1753765493631363,False
108,2698.71337890625,40028.4140625,1029.7073974609375,3671.8486328125,42.826194763183594,-73.54867553710938,42.841575622558594,-73.54580688476562,-0.04791152849793434,False
109,2353.290771484375,40379.9375,1572.3695068359375,3878.924072265625,42.83672332763672,-73.54572296142578,42.907508850097656,-73.55264282226562,0.13295689225196838,False
110,1984.2801513671875,38787.9609375,1722.471923828125,4009.934814453125,42.842994689941406,-73.56035614013672,42.925743103027344,-73.55696868896484,0.176089808344841,False
111,2467.90185546875,39585.69921875,1511.5682373046875,4035.5146484375,42.83151626586914,-73.55282592773438,42.90011978149414,-73.55780792236328,-0.31251436471939087,False
112,2067.472900390625,37010.59375,1671.8603515625,3729.670654296875,42.8361701965332,-73.576416015625,42.91959762573242,-73.54772186279297,0.14254073798656464,False
113,857.0209350585938,37871.015625,1685.40869140625,4328.97607421875,42.87216567993164,-73.56938934326172,42.921241760253906,-73.56748962402344,-0.22505146265029907,False
114,1058.0906982421875,37951.6328125,1076.433837890625,3733.802978515625,42.86675262451172,-73.56852722167969,42.847251892089844,-73.5478515625,0.014244385063648224,True
115,1059.0272216796875,37946.63671875,1076.433837890625,3733.802978515625,42.86671447753906,-73.56857299804688,42.847251892089844,-73.5478515625,0.005124828778207302,True
116,1258.156005859375,38198.9921875,1575.8790283203125,3594.81494140625,42.861785888671875,-73.566162109375,42.907936096191406,-73.54326629638672,0.04047147184610367,False
117,877.925048828125,38058.28125,1209.5408935546875,3631.60791015625,42.87205123901367,-73.56768035888672,42.863426208496094,-73.54447937011719,0.04859042540192604,False
