Longitude,Lattitude,Pixel,Scan
43.6093677,-74.0626377,6700,33300
43.6065037,-74.062571,6800,33300
43.6036395,-74.0625043,6900,33300
43.600775,-74.0624375,7000,33300
43.5979103,-74.0623707,7100,33300
43.5950453,-74.0623039,7200,33300
43.5921801,-74.062237,7300,33300
43.5893147,-74.0621701,7400,33300
43.586449,-74.0621031,7500,33300
43.5835831,-74.0620361,7600,33300
43.5807169,-74.061969,7700,33300
43.5778505,-74.0619019,7800,33300
43.5749838,-74.0618348,7900,33300
43.5721169,-74.0617676,8000,33300
43.5692497,-74.0617004,8100,33300
43.5663823,-74.0616331,8200,33300
43.5635147,-74.0615658,8300,33300
43.5606468,-74.0614984,8400,33300
43.5577787,-74.061431,8500,33300
43.5549103,-74.0613635,8600,33300
43.5520417,-74.061296,8700,33300
43.5491728,-74.0612285,8800,33300
43.5463037,-74.0611609,8900,33300
43.5434343,-74.0610932,9000,33300
43.5405647,-74.0610256,9100,33300
43.5376949,-74.0609578,9200,33300
43.5348248,-74.0608901,9300,33300
43.5319544,-74.0608223,9400,33300
43.5290839,-74.0607544,9500,33300
43.526213,-74.0606865,9600,33300
43.523342,-74.0606186,9700,33300
43.5204706,-74.0605506,9800,33300
43.5175991,-74.0604825,9900,33300
43.5147273,-74.0604145,10000,33300
43.5118552,-74.0603463,10100,33300
43.5089829,-74.0602782,10200,33300
43.5061104,-74.06021,10300,33300
43.5032376,-74.0601417,10400,33300
43.5003646,-74.0600734,10500,33300
43.4974913,-74.0600051,10600,33300
43.4946178,-74.0599367,10700,33300
43.491744,-74.0598682,10800,33300
43.48887,-74.0597998,10900,33300
43.4859957,-74.0597312,11000,33300
43.4831212,-74.0596627,11100,33300
43.4802465,-74.0595941,11200,33300
43.4773715,-74.0595254,11300,33300
43.4744962,-74.0594567,11400,33300
43.4716207,-74.059388,11500,33300
43.468745,-74.0593192,11600,33300
43.465869,-74.0592503,11700,33300
43.4629928,-74.0591815,11800,33300
43.4601163,-74.0591125,11900,33300
43.4572683,-74.0590443,11999,33300
43.8009738,-74.0661073,0,33400
43.7981261,-74.0660435,100,33400
43.7952783,-74.0659798,200,33400
43.7924302,-74.0659159,300,33400
43.7895819,-74.0658521,400,33400
43.7867333,-74.0657881,500,33400
43.7838845,-74.0657242,600,33400
43.7810354,-74.0656602,700,33400
43.7781861,-74.0655961,800,33400
43.7753366,-74.0655321,900,33400
43.7724868,-74.0654679,1000,33400
43.7696368,-74.0654038,1100,33400
43.7667866,-74.0653395,1200,33400
43.7639361,-74.0652753,1300,33400
43.7610853,-74.065211,1400,33400
43.7582343,-74.0651466,1500,33400
43.7553831,-74.0650822,1600,33400
43.7525317,-74.0650178,1700,33400
43.74968,-74.0649533,1800,33400
43.746828,-74.0648888,1900,33400
43.7439758,-74.0648242,2000,33400
43.7411234,-74.0647596,2100,33400
43.7382707,-74.064695,2200,33400
43.7354178,-74.0646303,2300,33400
43.7325647,-74.0645656,2400,33400
43.7297113,-74.0645008,2500,33400
43.7268577,-74.064436,2600,33400
43.7240038,-74.0643711,2700,33400
43.7211497,-74.0643062,2800,33400
43.7182953,-74.0642412,2900,33400
43.7154407,-74.0641762,3000,33400
43.7125859,-74.0641112,3100,33400
43.7097308,-74.0640461,3200,33400
43.7068754,-74.063981,3300,33400
43.7040199,-74.0639158,3400,33400
43.7011641,-74.0638506,3500,33400
43.698308,-74.0637853,3600,33400
43.6954517,-74.06372,3700,33400
43.6925952,-74.0636547,3800,33400
43.6897384,-74.0635893,3900,33400
43.6868814,-74.0635238,4000,33400
43.6840241,-74.0634584,4100,33400
43.6811666,-74.0633928,4200,33400
43.6783089,-74.0633273,4300,33400
43.6754509,-74.0632617,4400,33400
43.6725926,-74.063196,4500,33400
43.6697342,-74.0631303,4600,33400
43.6668755,-74.0630646,4700,33400
43.6640165,-74.0629988,4800,33400
43.6611573,-74.062933,4900,33400
43.6582978,-74.0628671,5000,33400
43.6554382,-74.0628012,5100,33400
43.6525782,-74.0627352,5200,33400
43.6497181,-74.0626692,5300,33400
43.6468576,-74.0626032,5400,33400
43.643997,-74.0625371,5500,33400
43.6411361,-74.0624709,5600,33400
43.6382749,-74.0624048,5700,33400
43.6354135,-74.0623385,5800,33400
43.6325519,-74.0622723,5900,33400
43.62969,-74.062206,6000,33400
43.6268279,-74.0621396,6100,33400
43.6239655,-74.0620732,6200,33400
43.6211029,-74.0620068,6300,33400
43.6182401,-74.0619403,6400,33400
43.615377,-74.0618738,6500,33400
43.6125137,-74.0618072,6600,33400
43.6096501,-74.0617406,6700,33400
43.6067863,-74.0616739,6800,33400
43.6039222,-74.0616072,6900,33400
43.6010579,-74.0615404,7000,33400
43.5981933,-74.0614737,7100,33400
43.5953285,-74.0614068,7200,33400
43.5924635,-74.0613399,7300,33400
43.5895982,-74.061273,7400,33400
43.5867327,-74.061206,7500,33400
43.5838669,-74.061139,7600,33400
43.5810009,-74.061072,7700,33400
43.5781346,-74.0610049,7800,33400
43.5752681,-74.0609377,7900,33400
43.5724014,-74.0608705,8000,33400
43.5695344,-74.0608033,8100,33400
43.5666671,-74.060736,8200,33400
43.5637996,-74.0606687,8300,33400
43.5609319,-74.0606013,8400,33400
43.5580639,-74.0605339,8500,33400
43.5551957,-74.0604665,8600,33400
43.5523273,-74.060399,8700,33400
43.5494586,-74.0603314,8800,33400
43.5465896,-74.0602638,8900,33400
43.5437204,-74.0601962,9000,33400
43.540851,-74.0601285,9100,33400
43.5379813,-74.0600608,9200,33400
43.5351113,-74.059993,9300,33400
43.5322412,-74.0599252,9400,33400
43.5293708,-74.0598574,9500,33400
43.5265001,-74.0597895,9600,33400
43.5236292,-74.0597215,9700,33400
43.520758,-74.0596536,9800,33400
43.5178866,-74.0595855,9900,33400
43.515015,-74.0595175,10000,33400
43.5121431,-74.0594493,10100,33400
43.509271,-74.0593812,10200,33400
43.5063986,-74.059313,10300,33400
43.5035259,-74.0592447,10400,33400
43.5006531,-74.0591764,10500,33400
43.49778,-74.0591081,10600,33400
43.4949066,-74.0590397,10700,33400
43.492033,-74.0589713,10800,33400
43.4891591,-74.0589028,10900,33400
43.486285,-74.0588343,11000,33400
43.4834107,-74.0587657,11100,33400
43.4805361,-74.0586971,11200,33400
43.4776612,-74.0586284,11300,33400
43.4747862,-74.0585597,11400,33400
43.4719108,-74.058491,11500,33400
43.4690353,-74.0584222,11600,33400
43.4661594,-74.0583534,11700,33400
43.4632834,-74.0582845,11800,33400
43.4604071,-74.0582156,11900,33400
43.4575593,-74.0581473,11999,33400
43.8012447,-74.0652097,0,33500
43.7983972,-74.0651459,100,33500
43.7955495,-74.0650821,200,33500
43.7927016,-74.0650183,300,33500
43.7898534,-74.0649545,400,33500
43.787005,-74.0648905,500,33500
43.7841564,-74.0648266,600,33500
43.7813075,-74.0647626,700,33500
43.7784583,-74.0646986,800,33500
43.775609,-74.0646345,900,33500
43.7727593,-74.0645703,1000,33500
43.7699095,-74.0645062,1100,33500
43.7670594,-74.064442,1200,33500
43.764209,-74.0643777,1300,33500
43.7613585,-74.0643134,1400,33500
43.7585076,-74.0642491,1500,33500
43.7556566,-74.0641847,1600,33500
43.7528053,-74.0641202,1700,33500
43.7499537,-74.0640558,1800,33500
43.747102,-74.0639912,1900,33500
43.7442499,-74.0639267,2000,33500
43.7413977,-74.0638621,2100,33500
43.7385452,-74.0637974,2200,33500
43.7356924,-74.0637327,2300,33500
43.7328394,-74.063668,2400,33500
43.7299862,-74.0636032,2500,33500
43.7271327,-74.0635384,2600,33500
43.724279,-74.0634735,2700,33500
43.721425,-74.0634086,2800,33500
43.7185708,-74.0633437,2900,33500
43.7157164,-74.0632787,3000,33500
43.7128617,-74.0632136,3100,33500
43.7100068,-74.0631486,3200,33500
43.7071516,-74.0630834,3300,33500
43.7042962,-74.0630183,3400,33500
43.7014406,-74.0629531,3500,33500
43.6985847,-74.0628878,3600,33500
43.6957286,-74.0628225,3700,33500
43.6928722,-74.0627571,3800,33500
43.6900156,-74.0626918,3900,33500
43.6871587,-74.0626263,4000,33500
43.6843016,-74.0625609,4100,33500
43.6814442,-74.0624953,4200,33500
43.6785867,-74.0624298,4300,33500
43.6757288,-74.0623642,4400,33500
43.6728708,-74.0622985,4500,33500
43.6700124,-74.0622328,4600,33500
43.6671539,-74.0621671,4700,33500
43.6642951,-74.0621013,4800,33500
43.661436,-74.0620355,4900,33500
43.6585768,-74.0619696,5000,33500
43.6557172,-74.0619037,5100,33500
43.6528575,-74.0618377,5200,33500
43.6499974,-74.0617717,5300,33500
43.6471372,-74.0617057,5400,33500
43.6442767,-74.0616396,5500,33500
43.6414159,-74.0615735,5600,33500
43.638555,-74.0615073,5700,33500
43.6356937,-74.0614411,5800,33500
43.6328323,-74.0613748,5900,33500
43.6299705,-74.0613085,6000,33500
43.6271086,-74.0612422,6100,33500
43.6242464,-74.0611758,6200,33500
43.6213839,-74.0611093,6300,33500
43.6185213,-74.0610428,6400,33500
43.6156583,-74.0609763,6500,33500
43.6127951,-74.0609097,6600,33500
43.6099317,-74.0608431,6700,33500
43.6070681,-74.0607765,6800,33500
43.6042042,-74.0607098,6900,33500
43.60134,-74.060643,7000,33500
43.5984756,-74.0605762,7100,33500
43.595611,-74.0605094,7200,33500
43.5927461,-74.0604425,7300,33500
43.589881,-74.0603756,7400,33500
43.5870156,-74.0603086,7500,33500
43.58415,-74.0602416,7600,33500
43.5812841,-74.0601746,7700,33500
43.578418,-74.0601075,7800,33500
43.5755517,-74.0600403,7900,33500
43.5726851,-74.0599731,8000,33500
43.5698183,-74.0599059,8100,33500
43.5669512,-74.0598386,8200,33500
43.5640839,-74.0597713,8300,33500
43.5612163,-74.0597039,8400,33500
43.5583485,-74.0596365,8500,33500
43.5554804,-74.0595691,8600,33500
43.5526121,-74.0595016,8700,33500
43.5497436,-74.059434,8800,33500
43.5468748,-74.0593665,8900,33500
43.5440058,-74.0592988,9000,33500
43.5411365,-74.0592312,9100,33500
43.5382669,-74.0591634,9200,33500
43.5353972,-74.0590957,9300,33500
43.5325272,-74.0590279,9400,33500
43.5296569,-74.05896,9500,33500
43.5267864,-74.0588921,9600,33500
43.5239157,-74.0588242,9700,33500
43.5210447,-74.0587562,9800,33500
43.5181734,-74.0586882,9900,33500
43.5153019,-74.0586201,10000,33500
43.5124302,-74.058552,10100,33500
43.5095582,-74.0584838,10200,33500
43.506686,-74.0584156,10300,33500
43.5038135,-74.0583474,10400,33500
43.5009408,-74.0582791,10500,33500
43.4980679,-74.0582107,10600,33500
43.4951947,-74.0581424,10700,33500
43.4923212,-74.0580739,10800,33500
43.4894475,-74.0580055,10900,33500
43.4865736,-74.0579369,11000,33500
43.4836994,-74.0578684,11100,33500
43.480825,-74.0577998,11200,33500
43.4779503,-74.0577311,11300,33500
43.4750754,-74.0576624,11400,33500
43.4722002,-74.0575937,11500,33500
43.4693248,-74.0575249,11600,33500
43.4664491,-74.0574561,11700,33500
43.4635732,-74.0573872,11800,33500
43.4606971,-74.0573183,11900,33500
43.4578494,-74.05725,11999,33500
43.8015155,-74.0643121,0,33600
43.7986682,-74.0642483,100,33600
43.7958207,-74.0641845,200,33600
43.7929729,-74.0641207,300,33600
43.7901249,-74.0640569,400,33600
43.7872767,-74.0639929,500,33600
43.7844282,-74.063929,600,33600
43.7815794,-74.063865,700,33600
43.7787305,-74.063801,800,33600
43.7758813,-74.0637369,900,33600
43.7730318,-74.0636728,1000,33600
43.7701821,-74.0636086,1100,33600
43.7673322,-74.0635444,1200,33600
43.764482,-74.0634801,1300,33600
43.7616316,-74.0634158,1400,33600
43.7587809,-74.0633515,1500,33600
43.75593,-74.0632871,1600,33600
43.7530789,-74.0632227,1700,33600
43.7502275,-74.0631582,1800,33600
43.7473759,-74.0630937,1900,33600
43.744524,-74.0630291,2000,33600
43.7416719,-74.0629645,2100,33600
43.7388195,-74.0628999,2200,33600
43.735967,-74.0628352,2300,33600
43.7331141,-74.0627705,2400,33600
43.7302611,-74.0627057,2500,33600
43.7274077,-74.0626409,2600,33600
43.7245542,-74.062576,2700,33600
43.7217004,-74.0625111,2800,33600
43.7188464,-74.0624461,2900,33600
43.7159921,-74.0623812,3000,33600
43.7131375,-74.0623161,3100,33600
43.7102828,-74.062251,3200,33600
43.7074278,-74.0621859,3300,33600
43.7045725,-74.0621207,3400,33600
43.701717,-74.0620555,3500,33600
43.6988613,-74.0619903,3600,33600
43.6960053,-74.061925,3700,33600
43.6931491,-74.0618596,3800,33600
43.6902927,-74.0617943,3900,33600
43.687436,-74.0617288,4000,33600
43.684579,-74.0616633,4100,33600
43.6817218,-74.0615978,4200,33600
43.6788644,-74.0615323,4300,33600
43.6760067,-74.0614667,4400,33600
43.6731488,-74.061401,4500,33600
43.6702907,-74.0613353,4600,33600
43.6674323,-74.0612696,4700,33600
43.6645736,-74.0612038,4800,33600
43.6617148,-74.061138,4900,33600
43.6588556,-74.0610721,5000,33600
43.6559963,-74.0610062,5100,33600
43.6531367,-74.0609403,5200,33600
43.6502768,-74.0608743,5300,33600
43.6474167,-74.0608082,5400,33600
43.6445564,-74.0607421,5500,33600
43.6416958,-74.060676,5600,33600
43.638835,-74.0606098,5700,33600
43.6359739,-74.0605436,5800,33600
43.6331126,-74.0604774,5900,33600
43.630251,-74.0604111,6000,33600
43.6273892,-74.0603447,6100,33600
43.6245272,-74.0602783,6200,33600
43.6216649,-74.0602119,6300,33600
43.6188024,-74.0601454,6400,33600
43.6159396,-74.0600789,6500,33600
43.6130766,-74.0600123,6600,33600
43.6102133,-74.0599457,6700,33600
43.6073498,-74.059879,6800,33600
43.6044861,-74.0598123,6900,33600
43.6016221,-74.0597456,7000,33600
43.5987579,-74.0596788,7100,33600
43.5958934,-74.059612,7200,33600
43.5930287,-74.0595451,7300,33600
43.5901637,-74.0594782,7400,33600
43.5872985,-74.0594112,7500,33600
43.584433,-74.0593442,7600,33600
43.5815673,-74.0592772,7700,33600
43.5787014,-74.0592101,7800,33600
43.5758352,-74.0591429,7900,33600
43.5729688,-74.0590757,8000,33600
43.5701021,-74.0590085,8100,33600
43.5672352,-74.0589412,8200,33600
43.564368,-74.0588739,8300,33600
43.5615006,-74.0588066,8400,33600
43.558633,-74.0587392,8500,33600
43.5557651,-74.0586717,8600,33600
43.5528969,-74.0586042,8700,33600
43.5500286,-74.0585367,8800,33600
43.5471599,-74.0584691,8900,33600
43.5442911,-74.0584015,9000,33600
43.5414219,-74.0583338,9100,33600
43.5385526,-74.0582661,9200,33600
43.535683,-74.0581983,9300,33600
43.5328131,-74.0581305,9400,33600
43.529943,-74.0580627,9500,33600
43.5270727,-74.0579948,9600,33600
43.5242021,-74.0579268,9700,33600
43.5213313,-74.0578589,9800,33600
43.5184602,-74.0577908,9900,33600
43.5155889,-74.0577228,10000,33600
43.5127173,-74.0576547,10100,33600
43.5098455,-74.0575865,10200,33600
43.5069734,-74.0575183,10300,33600
43.5041011,-74.05745,10400,33600
43.5012286,-74.0573818,10500,33600
43.4983558,-74.0573134,10600,33600
43.4954827,-74.057245,10700,33600
43.4926094,-74.0571766,10800,33600
43.4897359,-74.0571081,10900,33600
43.4868621,-74.0570396,11000,33600
43.4839881,-74.0569711,11100,33600
43.4811138,-74.0569025,11200,33600
43.4782393,-74.0568338,11300,33600
43.4753646,-74.0567651,11400,33600
43.4724895,-74.0566964,11500,33600
43.4696143,-74.0566276,11600,33600
43.4667388,-74.0565588,11700,33600
43.463863,-74.0564899,11800,33600
43.4609871,-74.056421,11900,33600
43.4581396,-74.0563527,11999,33600
43.8017847,-74.0634139,0,33700
43.7989376,-74.0633501,100,33700
43.7960902,-74.0632863,200,33700
43.7932426,-74.0632225,300,33700
43.7903948,-74.0631587,400,33700
43.7875467,-74.0630948,500,33700
43.7846983,-74.0630308,600,33700
43.7818498,-74.0629668,700,33700
43.7790009,-74.0629028,800,33700
43.7761519,-74.0628387,900,33700
43.7733026,-74.0627746,1000,33700
43.7704531,-74.0627104,1100,33700
43.7676033,-74.0626462,1200,33700
43.7647533,-74.062582,1300,33700
43.761903,-74.0625177,1400,33700
43.7590525,-74.0624533,1500,33700
43.7562018,-74.0623889,1600,33700
43.7533508,-74.0623245,1700,33700
43.7504996,-74.06226,1800,33700
43.7476481,-74.0621955,1900,33700
43.7447964,-74.062131,2000,33700
43.7419444,-74.0620664,2100,33700
43.7390923,-74.0620017,2200,33700
43.7362398,-74.061937,2300,33700
43.7333872,-74.0618723,2400,33700
43.7305342,-74.0618075,2500,33700
43.7276811,-74.0617427,2600,33700
43.7248277,-74.0616779,2700,33700
43.7219741,-74.061613,2800,33700
43.7191202,-74.061548,2900,33700
43.7162661,-74.061483,3000,33700
43.7134117,-74.061418,3100,33700
43.7105571,-74.0613529,3200,33700
43.7077023,-74.0612878,3300,33700
43.7048472,-74.0612226,3400,33700
43.7019918,-74.0611574,3500,33700
43.6991363,-74.0610922,3600,33700
43.6962805,-74.0610269,3700,33700
43.6934244,-74.0609615,3800,33700
43.6905681,-74.0608962,3900,33700
43.6877116,-74.0608307,4000,33700
43.6848548,-74.0607653,4100,33700
43.6819978,-74.0606997,4200,33700
43.6791405,-74.0606342,4300,33700
43.676283,-74.0605686,4400,33700
43.6734252,-74.0605029,4500,33700
43.6705672,-74.0604373,4600,33700
43.667709,-74.0603715,4700,33700
43.6648505,-74.0603057,4800,33700
43.6619918,-74.0602399,4900,33700
43.6591328,-74.0601741,5000,33700
43.6562736,-74.0601082,5100,33700
43.6534142,-74.0600422,5200,33700
43.6505545,-74.0599762,5300,33700
43.6476946,-74.0599102,5400,33700
43.6448344,-74.0598441,5500,33700
43.641974,-74.059778,5600,33700
43.6391133,-74.0597118,5700,33700
43.6362524,-74.0596456,5800,33700
43.6333912,-74.0595793,5900,33700
43.6305298,-74.059513,6000,33700
43.6276682,-74.0594467,6100,33700
43.6248063,-74.0593803,6200,33700
43.6219442,-74.0593139,6300,33700
43.6190818,-74.0592474,6400,33700
43.6162192,-74.0591809,6500,33700
43.6133564,-74.0591143,6600,33700
43.6104933,-74.0590477,6700,33700
43.6076299,-74.058981,6800,33700
43.6047663,-74.0589143,6900,33700
43.6019025,-74.0588476,7000,33700
43.5990384,-74.0587808,7100,33700
43.5961741,-74.058714,7200,33700
43.5933096,-74.0586471,7300,33700
43.5904448,-74.0585802,7400,33700
43.5875797,-74.0585132,7500,33700
43.5847144,-74.0584462,7600,33700
43.5818489,-74.0583792,7700,33700
43.5789831,-74.0583121,7800,33700
43.5761171,-74.0582449,7900,33700
43.5732508,-74.0581778,8000,33700
43.5703843,-74.0581105,8100,33700
43.5675175,-74.0580433,8200,33700
43.5646505,-74.0579759,8300,33700
43.5617833,-74.0579086,8400,33700
43.5589158,-74.0578412,8500,33700
43.5560481,-74.0577737,8600,33700
43.5531801,-74.0577062,8700,33700
43.5503119,-74.0576387,8800,33700
43.5474434,-74.0575711,8900,33700
43.5445747,-74.0575035,9000,33700
43.5417057,-74.0574358,9100,33700
43.5388365,-74.0573681,9200,33700
43.5359671,-74.0573004,9300,33700
43.5330974,-74.0572326,9400,33700
43.5302275,-74.0571647,9500,33700
43.5273573,-74.0570968,9600,33700
43.5244868,-74.0570289,9700,33700
43.5216162,-74.0569609,9800,33700
43.5187453,-74.0568929,9900,33700
43.5158741,-74.0568248,10000,33700
43.5130027,-74.0567567,10100,33700
43.510131,-74.0566886,10200,33700
43.5072591,-74.0566204,10300,33700
43.504387,-74.0565521,10400,33700
43.5015146,-74.0564838,10500,33700
43.498642,-74.0564155,10600,33700
43.4957691,-74.0563471,10700,33700
43.492896,-74.0562787,10800,33700
43.4900226,-74.0562103,10900,33700
43.487149,-74.0561417,11000,33700
43.4842751,-74.0560732,11100,33700
43.481401,-74.0560046,11200,33700
43.4785266,-74.0559359,11300,33700
43.475652,-74.0558673,11400,33700
43.4727772,-74.0557985,11500,33700
43.4699021,-74.0557297,11600,33700
43.4670268,-74.0556609,11700,33700
43.4641512,-74.0555921,11800,33700
43.4612754,-74.0555231,11900,33700
43.458428,-74.0554549,11999,33700
43.8020533,-74.0625155,0,33800
43.7992064,-74.0624517,100,33800
43.7963591,-74.062388,200,33800
43.7935117,-74.0623241,300,33800
43.790664,-74.0622603,400,33800
43.7878161,-74.0621964,500,33800
43.7849679,-74.0621324,600,33800
43.7821195,-74.0620684,700,33800
43.7792708,-74.0620044,800,33800
43.7764219,-74.0619403,900,33800
43.7735728,-74.0618762,1000,33800
43.7707234,-74.061812,1100,33800
43.7678738,-74.0617478,1200,33800
43.765024,-74.0616836,1300,33800
43.7621739,-74.0616193,1400,33800
43.7593235,-74.061555,1500,33800
43.7564729,-74.0614906,1600,33800
43.7536221,-74.0614262,1700,33800
43.7507711,-74.0613617,1800,33800
43.7479198,-74.0612972,1900,33800
43.7450682,-74.0612326,2000,33800
43.7422164,-74.061168,2100,33800
43.7393644,-74.0611034,2200,33800
43.7365121,-74.0610387,2300,33800
43.7336596,-74.060974,2400,33800
43.7308069,-74.0609092,2500,33800
43.7279539,-74.0608444,2600,33800
43.7251006,-74.0607795,2700,33800
43.7222472,-74.0607146,2800,33800
43.7193934,-74.0606497,2900,33800
43.7165395,-74.0605847,3000,33800
43.7136853,-74.0605197,3100,33800
43.7108308,-74.0604546,3200,33800
43.7079762,-74.0603895,3300,33800
43.7051212,-74.0603243,3400,33800
43.7022661,-74.0602591,3500,33800
43.6994106,-74.0601939,3600,33800
43.696555,-74.0601286,3700,33800
43.6936991,-74.0600632,3800,33800
43.690843,-74.0599979,3900,33800
43.6879866,-74.0599324,4000,33800
43.68513,-74.059867,4100,33800
43.6822731,-74.0598015,4200,33800
43.679416,-74.0597359,4300,33800
43.6765586,-74.0596703,4400,33800
43.6737011,-74.0596047,4500,33800
43.6708432,-74.059539,4600,33800
43.6679851,-74.0594733,4700,33800
43.6651268,-74.0594075,4800,33800
43.6622683,-74.0593417,4900,33800
43.6594095,-74.0592758,5000,33800
43.6565504,-74.0592099,5100,33800
43.6536911,-74.059144,5200,33800
43.6508316,-74.059078,5300,33800
43.6479718,-74.0590119,5400,33800
43.6451118,-74.0589458,5500,33800
43.6422515,-74.0588797,5600,33800
43.639391,-74.0588136,5700,33800
43.6365303,-74.0587473,5800,33800
43.6336693,-74.0586811,5900,33800
43.6308081,-74.0586148,6000,33800
43.6279466,-74.0585484,6100,33800
43.6250849,-74.0584821,6200,33800
43.6222229,-74.0584156,6300,33800
43.6193607,-74.0583492,6400,33800
43.6164982,-74.0582826,6500,33800
43.6136356,-74.0582161,6600,33800
43.6107726,-74.0581495,6700,33800
43.6079094,-74.0580828,6800,33800
43.605046,-74.0580161,6900,33800
43.6021823,-74.0579494,7000,33800
43.5993184,-74.0578826,7100,33800
43.5964543,-74.0578158,7200,33800
43.5935899,-74.0577489,7300,33800
43.5907252,-74.057682,7400,33800
43.5878603,-74.057615,7500,33800
43.5849952,-74.057548,7600,33800
43.5821298,-74.057481,7700,33800
43.5792642,-74.0574139,7800,33800
43.5763984,-74.0573468,7900,33800
43.5735322,-74.0572796,8000,33800
43.5706659,-74.0572124,8100,33800
43.5677993,-74.0571451,8200,33800
43.5649325,-74.0570778,8300,33800
43.5620654,-74.0570104,8400,33800
43.559198,-74.056943,8500,33800
43.5563305,-74.0568756,8600,33800
43.5534627,-74.0568081,8700,33800
43.5505946,-74.0567406,8800,33800
43.5477263,-74.056673,8900,33800
43.5448577,-74.0566054,9000,33800
43.5419889,-74.0565377,9100,33800
43.5391199,-74.05647,9200,33800
43.5362506,-74.0564022,9300,33800
43.5333811,-74.0563344,9400,33800
43.5305113,-74.0562666,9500,33800
43.5276413,-74.0561987,9600,33800
43.524771,-74.0561308,9700,33800
43.5219005,-74.0560628,9800,33800
43.5190297,-74.0559948,9900,33800
43.5161587,-74.0559267,10000,33800
43.5132875,-74.0558586,10100,33800
43.510416,-74.0557905,10200,33800
43.5075443,-74.0557223,10300,33800
43.5046723,-74.055654,10400,33800
43.5018001,-74.0555857,10500,33800
43.4989276,-74.0555174,10600,33800
43.4960549,-74.055449,10700,33800
43.4931819,-74.0553806,10800,33800
43.4903087,-74.0553122,10900,33800
43.4874352,-74.0552437,11000,33800
43.4845615,-74.0551751,11100,33800
43.4816876,-74.0551065,11200,33800
43.4788134,-74.0550379,11300,33800
43.475939,-74.0549692,11400,33800
43.4730643,-74.0549005,11500,33800
43.4701893,-74.0548317,11600,33800
43.4673142,-74.0547629,11700,33800
43.4644387,-74.054694,11800,33800
43.4615631,-74.0546251,11900,33800
43.4587159,-74.0545568,11999,33800
43.8023219,-74.061617,0,33900
43.7994751,-74.0615533,100,33900
43.7966281,-74.0614895,200,33900
43.7937808,-74.0614257,300,33900
43.7909332,-74.0613618,400,33900
43.7880855,-74.0612979,500,33900
43.7852375,-74.061234,600,33900
43.7823892,-74.06117,700,33900
43.7795407,-74.061106,800,33900
43.776692,-74.0610419,900,33900
43.773843,-74.0609778,1000,33900
43.7709938,-74.0609136,1100,33900
43.7681443,-74.0608494,1200,33900
43.7652946,-74.0607852,1300,33900
43.7624447,-74.0607209,1400,33900
43.7595945,-74.0606566,1500,33900
43.7567441,-74.0605922,1600,33900
43.7538934,-74.0605278,1700,33900
43.7510425,-74.0604633,1800,33900
43.7481914,-74.0603988,1900,33900
43.74534,-74.0603342,2000,33900
43.7424884,-74.0602696,2100,33900
43.7396365,-74.060205,2200,33900
43.7367844,-74.0601403,2300,33900
43.7339321,-74.0600756,2400,33900
43.7310795,-74.0600108,2500,33900
43.7282266,-74.059946,2600,33900
43.7253736,-74.0598812,2700,33900
43.7225202,-74.0598163,2800,33900
43.7196667,-74.0597513,2900,33900
43.7168129,-74.0596863,3000,33900
43.7139588,-74.0596213,3100,33900
43.7111046,-74.0595562,3200,33900
43.70825,-74.0594911,3300,33900
43.7053953,-74.059426,3400,33900
43.7025403,-74.0593608,3500,33900
43.699685,-74.0592955,3600,33900
43.6968295,-74.0592302,3700,33900
43.6939738,-74.0591649,3800,33900
43.6911178,-74.0590995,3900,33900
43.6882616,-74.0590341,4000,33900
43.6854051,-74.0589686,4100,33900
43.6825484,-74.0589031,4200,33900
43.6796915,-74.0588376,4300,33900
43.6768343,-74.058772,4400,33900
43.6739769,-74.0587063,4500,33900
43.6711192,-74.0586407,4600,33900
43.6682613,-74.0585749,4700,33900
43.6654031,-74.0585092,4800,33900
43.6625447,-74.0584433,4900,33900
43.6596861,-74.0583775,5000,33900
43.6568272,-74.0583116,5100,33900
43.6539681,-74.0582456,5200,33900
43.6511087,-74.0581796,5300,33900
43.6482491,-74.0581136,5400,33900
43.6453892,-74.0580475,5500,33900
43.6425291,-74.0579814,5600,33900
43.6396688,-74.0579153,5700,33900
43.6368082,-74.057849,5800,33900
43.6339473,-74.0577828,5900,33900
43.6310863,-74.0577165,6000,33900
43.628225,-74.0576502,6100,33900
43.6253634,-74.0575838,6200,33900
43.6225016,-74.0575173,6300,33900
43.6196396,-74.0574509,6400,33900
43.6167773,-74.0573844,6500,33900
43.6139147,-74.0573178,6600,33900
43.611052,-74.0572512,6700,33900
43.6081889,-74.0571845,6800,33900
43.6053257,-74.0571179,6900,33900
43.6024622,-74.0570511,7000,33900
43.5995984,-74.0569843,7100,33900
43.5967344,-74.0569175,7200,33900
43.5938702,-74.0568507,7300,33900
43.5910057,-74.0567837,7400,33900
43.588141,-74.0567168,7500,33900
43.585276,-74.0566498,7600,33900
43.5824108,-74.0565827,7700,33900
43.5795453,-74.0565157,7800,33900
43.5766796,-74.0564485,7900,33900
43.5738137,-74.0563813,8000,33900
43.5709475,-74.0563141,8100,33900
43.568081,-74.0562469,8200,33900
43.5652144,-74.0561796,8300,33900
43.5623474,-74.0561122,8400,33900
43.5594803,-74.0560448,8500,33900
43.5566129,-74.0559774,8600,33900
43.5537452,-74.0559099,8700,33900
