Longitude,Lattitude,Pixel,Scan
42.7113183,-73.8795602,3500,4300
42.7084788,-73.8794957,3600,4300
42.7056391,-73.8794312,3700,4300
42.7027991,-73.8793666,3800,4300
42.6999589,-73.879302,3900,4300
42.6971185,-73.8792374,4000,4300
42.6942778,-73.8791727,4100,4300
42.6914369,-73.879108,4200,4300
42.6885957,-73.8790432,4300,4300
42.6857543,-73.8789784,4400,4300
42.6829126,-73.8789135,4500,4300
42.6800707,-73.8788486,4600,4300
42.6772286,-73.8787837,4700,4300
42.6743862,-73.8787187,4800,4300
42.6715436,-73.8786537,4900,4300
42.6687007,-73.8785886,5000,4300
42.6658576,-73.8785235,5100,4300
42.6630142,-73.8784583,5200,4300
42.6601706,-73.8783931,5300,4300
42.6573268,-73.8783279,5400,4300
42.6544827,-73.8782626,5500,4300
42.6516384,-73.8781972,5600,4300
42.6487938,-73.8781318,5700,4300
42.645949,-73.8780664,5800,4300
42.643104,-73.8780009,5900,4300
42.6402587,-73.8779354,6000,4300
42.6374132,-73.8778699,6100,4300
42.6345674,-73.8778043,6200,4300
42.6317214,-73.8777386,6300,4300
42.6288751,-73.8776729,6400,4300
42.6260286,-73.8776072,6500,4300
42.6231818,-73.8775414,6600,4300
42.6203349,-73.8774756,6700,4300
42.6174876,-73.8774098,6800,4300
42.6146401,-73.8773438,6900,4300
42.6117924,-73.8772779,7000,4300
42.6089445,-73.8772119,7100,4300
42.6060962,-73.8771459,7200,4300
42.6032478,-73.8770798,7300,4300
42.6003991,-73.8770137,7400,4300
42.5975502,-73.8769475,7500,4300
42.594701,-73.8768813,7600,4300
42.5918516,-73.876815,7700,4300
42.5890019,-73.8767487,7800,4300
42.586152,-73.8766824,7900,4300
42.5833018,-73.876616,8000,4300
42.5804514,-73.8765495,8100,4300
42.5776008,-73.8764831,8200,4300
42.5747499,-73.8764165,8300,4300
42.5718988,-73.87635,8400,4300
42.5690474,-73.8762834,8500,4300
42.5661958,-73.8762167,8600,4300
42.5633439,-73.87615,8700,4300
42.5604918,-73.8760833,8800,4300
42.5576395,-73.8760165,8900,4300
42.5547869,-73.8759496,9000,4300
42.551934,-73.8758828,9100,4300
42.5490809,-73.8758158,9200,4300
42.5462276,-73.8757489,9300,4300
42.543374,-73.8756819,9400,4300
42.5405202,-73.8756148,9500,4300
42.5376662,-73.8755477,9600,4300
42.5348119,-73.8754806,9700,4300
42.5319573,-73.8754134,9800,4300
42.5291025,-73.8753462,9900,4300
42.5262475,-73.8752789,10000,4300
42.5233922,-73.8752116,10100,4300
42.5205367,-73.8751442,10200,4300
42.5176809,-73.8750768,10300,4300
42.5148249,-73.8750094,10400,4300
42.5119686,-73.8749419,10500,4300
42.5091121,-73.8748743,10600,4300
42.5062554,-73.8748067,10700,4300
42.5033984,-73.8747391,10800,4300
42.5005411,-73.8746714,10900,4300
42.4976836,-73.8746037,11000,4300
42.4948259,-73.874536,11100,4300
42.4919679,-73.8744682,11200,4300
42.4891097,-73.8744003,11300,4300
42.4862512,-73.8743324,11400,4300
42.4833925,-73.8742645,11500,4300
42.4805335,-73.8741965,11600,4300
42.4776743,-73.8741285,11700,4300
42.4748149,-73.8740604,11800,4300
42.4719552,-73.8739923,11900,4300
42.4691239,-73.8739248,11999,4300
42.8108081,-73.880891,0,4400
42.8079772,-73.8808281,100,4400
42.805146,-73.8807651,200,4400
42.8023147,-73.8807021,300,4400
42.799483,-73.880639,400,4400
42.7966512,-73.8805759,500,4400
42.7938191,-73.8805127,600,4400
42.7909867,-73.8804495,700,4400
42.7881541,-73.8803862,800,4400
42.7853213,-73.880323,900,4400
42.7824883,-73.8802596,1000,4400
42.779655,-73.8801962,1100,4400
42.7768214,-73.8801328,1200,4400
42.7739876,-73.8800694,1300,4400
42.7711536,-73.8800058,1400,4400
42.7683193,-73.8799423,1500,4400
42.7654848,-73.8798787,1600,4400
42.7626501,-73.8798151,1700,4400
42.7598151,-73.8797514,1800,4400
42.7569799,-73.8796877,1900,4400
42.7541444,-73.8796239,2000,4400
42.7513087,-73.8795601,2100,4400
42.7484728,-73.8794962,2200,4400
42.7456366,-73.8794323,2300,4400
42.7428001,-73.8793684,2400,4400
42.7399635,-73.8793044,2500,4400
42.7371266,-73.8792404,2600,4400
42.7342894,-73.8791763,2700,4400
42.731452,-73.8791122,2800,4400
42.7286144,-73.879048,2900,4400
42.7257765,-73.8789838,3000,4400
42.7229384,-73.8789196,3100,4400
42.7201,-73.8788553,3200,4400
42.7172614,-73.878791,3300,4400
42.7144226,-73.8787266,3400,4400
42.7115835,-73.8786622,3500,4400
42.7087442,-73.8785977,3600,4400
42.7059046,-73.8785332,3700,4400
42.7030648,-73.8784687,3800,4400
42.7002248,-73.8784041,3900,4400
42.6973845,-73.8783394,4000,4400
42.6945439,-73.8782747,4100,4400
42.6917032,-73.87821,4200,4400
42.6888621,-73.8781453,4300,4400
42.6860209,-73.8780804,4400,4400
42.6831794,-73.8780156,4500,4400
42.6803376,-73.8779507,4600,4400
42.6774957,-73.8778857,4700,4400
42.6746534,-73.8778208,4800,4400
42.671811,-73.8777557,4900,4400
42.6689683,-73.8776907,5000,4400
42.6661253,-73.8776255,5100,4400
42.6632821,-73.8775604,5200,4400
42.6604387,-73.8774952,5300,4400
42.657595,-73.8774299,5400,4400
42.6547511,-73.8773646,5500,4400
42.6519069,-73.8772993,5600,4400
42.6490625,-73.8772339,5700,4400
42.6462179,-73.8771685,5800,4400
42.643373,-73.877103,5900,4400
42.6405278,-73.8770375,6000,4400
42.6376825,-73.876972,6100,4400
42.6348368,-73.8769064,6200,4400
42.631991,-73.8768407,6300,4400
42.6291449,-73.8767751,6400,4400
42.6262985,-73.8767093,6500,4400
42.6234519,-73.8766436,6600,4400
42.6206051,-73.8765777,6700,4400
42.617758,-73.8765119,6800,4400
42.6149107,-73.876446,6900,4400
42.6120631,-73.87638,7000,4400
42.6092153,-73.876314,7100,4400
42.6063673,-73.876248,7200,4400
42.603519,-73.8761819,7300,4400
42.6006705,-73.8761158,7400,4400
42.5978217,-73.8760496,7500,4400
42.5949726,-73.8759834,7600,4400
42.5921234,-73.8759172,7700,4400
42.5892739,-73.8758509,7800,4400
42.5864241,-73.8757845,7900,4400
42.5835741,-73.8757181,8000,4400
42.5807239,-73.8756517,8100,4400
42.5778734,-73.8755852,8200,4400
42.5750227,-73.8755187,8300,4400
42.5721717,-73.8754522,8400,4400
42.5693205,-73.8753855,8500,4400
42.566469,-73.8753189,8600,4400
42.5636173,-73.8752522,8700,4400
42.5607654,-73.8751855,8800,4400
42.5579132,-73.8751187,8900,4400
42.5550607,-73.8750518,9000,4400
42.5522081,-73.874985,9100,4400
42.5493551,-73.8749181,9200,4400
42.546502,-73.8748511,9300,4400
42.5436485,-73.8747841,9400,4400
42.5407949,-73.874717,9500,4400
42.537941,-73.87465,9600,4400
42.5350868,-73.8745828,9700,4400
42.5322324,-73.8745156,9800,4400
42.5293778,-73.8744484,9900,4400
42.5265229,-73.8743811,10000,4400
42.5236678,-73.8743138,10100,4400
42.5208124,-73.8742465,10200,4400
42.5179568,-73.8741791,10300,4400
42.515101,-73.8741116,10400,4400
42.5122449,-73.8740441,10500,4400
42.5093885,-73.8739766,10600,4400
42.5065319,-73.873909,10700,4400
42.5036751,-73.8738414,10800,4400
42.500818,-73.8737737,10900,4400
42.4979607,-73.873706,11000,4400
42.4951031,-73.8736382,11100,4400
42.4922453,-73.8735704,11200,4400
42.4893872,-73.8735026,11300,4400
42.4865289,-73.8734347,11400,4400
42.4836703,-73.8733668,11500,4400
42.4808115,-73.8732988,11600,4400
42.4779525,-73.8732308,11700,4400
42.4750932,-73.8731627,11800,4400
42.4722336,-73.8730946,11900,4400
42.4694025,-73.8730271,11999,4400
42.811071,-73.8799926,0,4500
42.8082403,-73.8799297,100,4500
42.8054093,-73.8798667,200,4500
42.802578,-73.8798037,300,4500
42.7997466,-73.8797406,400,4500
42.7969149,-73.8796775,500,4500
42.7940829,-73.8796143,600,4500
42.7912507,-73.8795511,700,4500
42.7884183,-73.8794879,800,4500
42.7855857,-73.8794246,900,4500
42.7827528,-73.8793612,1000,4500
42.7799196,-73.8792979,1100,4500
42.7770862,-73.8792345,1200,4500
42.7742526,-73.879171,1300,4500
42.7714187,-73.8791075,1400,4500
42.7685846,-73.8790439,1500,4500
42.7657503,-73.8789804,1600,4500
42.7629157,-73.8789167,1700,4500
42.7600809,-73.878853,1800,4500
42.7572458,-73.8787893,1900,4500
42.7544105,-73.8787256,2000,4500
42.7515749,-73.8786617,2100,4500
42.7487391,-73.8785979,2200,4500
42.7459031,-73.878534,2300,4500
42.7430668,-73.8784701,2400,4500
42.7402303,-73.8784061,2500,4500
42.7373936,-73.8783421,2600,4500
42.7345566,-73.878278,2700,4500
42.7317193,-73.8782139,2800,4500
42.7288819,-73.8781497,2900,4500
42.7260441,-73.8780855,3000,4500
42.7232062,-73.8780213,3100,4500
42.720368,-73.877957,3200,4500
42.7175295,-73.8778927,3300,4500
42.7146909,-73.8778283,3400,4500
42.7118519,-73.8777639,3500,4500
42.7090128,-73.8776994,3600,4500
42.7061734,-73.8776349,3700,4500
42.7033337,-73.8775704,3800,4500
42.7004938,-73.8775058,3900,4500
42.6976537,-73.8774412,4000,4500
42.6948133,-73.8773765,4100,4500
42.6919727,-73.8773118,4200,4500
42.6891318,-73.877247,4300,4500
42.6862907,-73.8771822,4400,4500
42.6834494,-73.8771173,4500,4500
42.6806078,-73.8770524,4600,4500
42.677766,-73.8769875,4700,4500
42.6749239,-73.8769225,4800,4500
42.6720816,-73.8768575,4900,4500
42.6692391,-73.8767924,5000,4500
42.6663963,-73.8767273,5100,4500
42.6635532,-73.8766622,5200,4500
42.6607099,-73.876597,5300,4500
42.6578664,-73.8765317,5400,4500
42.6550227,-73.8764664,5500,4500
42.6521787,-73.8764011,5600,4500
42.6493344,-73.8763357,5700,4500
42.6464899,-73.8762703,5800,4500
42.6436452,-73.8762048,5900,4500
42.6408002,-73.8761393,6000,4500
42.637955,-73.8760738,6100,4500
42.6351095,-73.8760082,6200,4500
42.6322638,-73.8759426,6300,4500
42.6294179,-73.8758769,6400,4500
42.6265717,-73.8758111,6500,4500
42.6237253,-73.8757454,6600,4500
42.6208786,-73.8756796,6700,4500
42.6180317,-73.8756137,6800,4500
42.6151845,-73.8755478,6900,4500
42.6123371,-73.8754819,7000,4500
42.6094894,-73.8754159,7100,4500
42.6066416,-73.8753498,7200,4500
42.6037934,-73.8752838,7300,4500
42.600945,-73.8752176,7400,4500
42.5980964,-73.8751515,7500,4500
42.5952476,-73.8750853,7600,4500
42.5923984,-73.875019,7700,4500
42.5895491,-73.8749527,7800,4500
42.5866995,-73.8748864,7900,4500
42.5838497,-73.87482,8000,4500
42.5809996,-73.8747536,8100,4500
42.5781492,-73.8746871,8200,4500
42.5752987,-73.8746206,8300,4500
42.5724479,-73.874554,8400,4500
42.5695968,-73.8744874,8500,4500
42.5667455,-73.8744208,8600,4500
42.563894,-73.8743541,8700,4500
42.5610422,-73.8742874,8800,4500
42.5581901,-73.8742206,8900,4500
42.5553379,-73.8741537,9000,4500
42.5524853,-73.8740869,9100,4500
42.5496326,-73.87402,9200,4500
42.5467796,-73.873953,9300,4500
42.5439263,-73.873886,9400,4500
42.5410728,-73.873819,9500,4500
42.5382191,-73.8737519,9600,4500
42.5353651,-73.8736847,9700,4500
42.5325108,-73.8736176,9800,4500
42.5296564,-73.8735503,9900,4500
42.5268016,-73.8734831,10000,4500
42.5239467,-73.8734158,10100,4500
42.5210915,-73.8733484,10200,4500
42.518236,-73.873281,10300,4500
42.5153803,-73.8732136,10400,4500
42.5125243,-73.8731461,10500,4500
42.5096682,-73.8730785,10600,4500
42.5068117,-73.873011,10700,4500
42.503955,-73.8729434,10800,4500
42.5010981,-73.8728757,10900,4500
42.4982409,-73.872808,11000,4500
42.4953835,-73.8727402,11100,4500
42.4925259,-73.8726724,11200,4500
42.489668,-73.8726046,11300,4500
42.4868098,-73.8725367,11400,4500
42.4839514,-73.8724688,11500,4500
42.4810928,-73.8724008,11600,4500
42.4782339,-73.8723328,11700,4500
42.4753747,-73.8722647,11800,4500
42.4725154,-73.8721966,11900,4500
42.4696843,-73.8721291,11999,4500
42.8113339,-73.8790942,0,4600
42.8085033,-73.8790313,100,4600
42.8056725,-73.8789683,200,4600
42.8028414,-73.8789053,300,4600
42.8000101,-73.8788422,400,4600
42.7971786,-73.8787791,500,4600
42.7943468,-73.8787159,600,4600
42.7915147,-73.8786527,700,4600
42.7886825,-73.8785895,800,4600
42.78585,-73.8785262,900,4600
42.7830172,-73.8784629,1000,4600
42.7801842,-73.8783995,1100,4600
42.777351,-73.8783361,1200,4600
42.7745175,-73.8782726,1300,4600
42.7716838,-73.8782091,1400,4600
42.7688499,-73.8781456,1500,4600
42.7660157,-73.878082,1600,4600
42.7631813,-73.8780184,1700,4600
42.7603466,-73.8779547,1800,4600
42.7575117,-73.877891,1900,4600
42.7546765,-73.8778272,2000,4600
42.7518411,-73.8777634,2100,4600
42.7490055,-73.8776996,2200,4600
42.7461696,-73.8776357,2300,4600
42.7433335,-73.8775717,2400,4600
42.7404972,-73.8775078,2500,4600
42.7376606,-73.8774437,2600,4600
42.7348237,-73.8773797,2700,4600
42.7319866,-73.8773156,2800,4600
42.7291493,-73.8772514,2900,4600
42.7263118,-73.8771872,3000,4600
42.723474,-73.877123,3100,4600
42.7206359,-73.8770587,3200,4600
42.7177976,-73.8769944,3300,4600
42.7149591,-73.87693,3400,4600
42.7121203,-73.8768656,3500,4600
42.7092813,-73.8768011,3600,4600
42.7064421,-73.8767366,3700,4600
42.7036026,-73.8766721,3800,4600
42.7007629,-73.8766075,3900,4600
42.6979229,-73.8765429,4000,4600
42.6950827,-73.8764782,4100,4600
42.6922422,-73.8764135,4200,4600
42.6894015,-73.8763487,4300,4600
42.6865606,-73.8762839,4400,4600
42.6837194,-73.8762191,4500,4600
42.680878,-73.8761542,4600,4600
42.6780363,-73.8760893,4700,4600
42.6751944,-73.8760243,4800,4600
42.6723522,-73.8759593,4900,4600
42.6695098,-73.8758942,5000,4600
42.6666672,-73.8758291,5100,4600
42.6638243,-73.8757639,5200,4600
42.6609812,-73.8756987,5300,4600
42.6581378,-73.8756335,5400,4600
42.6552942,-73.8755682,5500,4600
42.6524504,-73.8755029,5600,4600
42.6496063,-73.8754375,5700,4600
42.646762,-73.8753721,5800,4600
42.6439174,-73.8753066,5900,4600
42.6410726,-73.8752411,6000,4600
42.6382275,-73.8751756,6100,4600
42.6353822,-73.87511,6200,4600
42.6325366,-73.8750444,6300,4600
42.6296909,-73.8749787,6400,4600
42.6268448,-73.874913,6500,4600
42.6239986,-73.8748472,6600,4600
42.621152,-73.8747814,6700,4600
42.6183053,-73.8747155,6800,4600
42.6154583,-73.8746496,6900,4600
42.612611,-73.8745837,7000,4600
42.6097635,-73.8745177,7100,4600
42.6069158,-73.8744517,7200,4600
42.6040678,-73.8743856,7300,4600
42.6012196,-73.8743195,7400,4600
42.5983711,-73.8742533,7500,4600
42.5955224,-73.8741871,7600,4600
42.5926735,-73.8741209,7700,4600
42.5898243,-73.8740546,7800,4600
42.5869748,-73.8739883,7900,4600
42.5841252,-73.8739219,8000,4600
42.5812752,-73.8738555,8100,4600
42.5784251,-73.873789,8200,4600
42.5755747,-73.8737225,8300,4600
42.572724,-73.8736559,8400,4600
42.5698731,-73.8735893,8500,4600
42.567022,-73.8735227,8600,4600
42.5641706,-73.873456,8700,4600
42.5613189,-73.8733892,8800,4600
42.5584671,-73.8733225,8900,4600
42.5556149,-73.8732557,9000,4600
42.5527626,-73.8731888,9100,4600
42.54991,-73.8731219,9200,4600
42.5470571,-73.8730549,9300,4600
42.544204,-73.8729879,9400,4600
42.5413507,-73.8729209,9500,4600
42.5384971,-73.8728538,9600,4600
42.5356433,-73.8727867,9700,4600
42.5327892,-73.8727195,9800,4600
42.5299349,-73.8726523,9900,4600
42.5270803,-73.872585,10000,4600
42.5242255,-73.8725177,10100,4600
42.5213704,-73.8724504,10200,4600
42.5185151,-73.872383,10300,4600
42.5156596,-73.8723155,10400,4600
42.5128038,-73.872248,10500,4600
42.5099478,-73.8721805,10600,4600
42.5070915,-73.8721129,10700,4600
42.504235,-73.8720453,10800,4600
42.5013782,-73.8719777,10900,4600
42.4985212,-73.87191,11000,4600
42.4956639,-73.8718422,11100,4600
42.4928064,-73.8717744,11200,4600
42.4899487,-73.8717066,11300,4600
42.4870907,-73.8716387,11400,4600
42.4842325,-73.8715708,11500,4600
42.481374,-73.8715028,11600,4600
42.4785152,-73.8714348,11700,4600
42.4756563,-73.8713667,11800,4600
42.472797,-73.8712986,11900,4600
42.4699662,-73.8712311,11999,4600
42.8115968,-73.8781958,0,4700
42.8087664,-73.8781329,100,4700
42.8059357,-73.8780699,200,4700
42.8031048,-73.8780069,300,4700
42.8002736,-73.8779438,400,4700
42.7974423,-73.8778807,500,4700
42.7946106,-73.8778176,600,4700
42.7917788,-73.8777544,700,4700
42.7889466,-73.8776911,800,4700
42.7861143,-73.8776278,900,4700
42.7832817,-73.8775645,1000,4700
42.7804489,-73.8775012,1100,4700
42.7776158,-73.8774377,1200,4700
42.7747825,-73.8773743,1300,4700
42.7719489,-73.8773108,1400,4700
42.7691152,-73.8772472,1500,4700
42.7662811,-73.8771837,1600,4700
42.7634468,-73.87712,1700,4700
42.7606123,-73.8770564,1800,4700
42.7577776,-73.8769926,1900,4700
42.7549426,-73.8769289,2000,4700
42.7521074,-73.8768651,2100,4700
42.7492719,-73.8768012,2200,4700
42.7464362,-73.8767374,2300,4700
42.7436002,-73.8766734,2400,4700
42.740764,-73.8766095,2500,4700
42.7379276,-73.8765454,2600,4700
42.7350909,-73.8764814,2700,4700
42.732254,-73.8764173,2800,4700
42.7294168,-73.8763531,2900,4700
42.7265794,-73.8762889,3000,4700
42.7237418,-73.8762247,3100,4700
42.7209039,-73.8761604,3200,4700
42.7180657,-73.8760961,3300,4700
42.7152274,-73.8760317,3400,4700
42.7123888,-73.8759673,3500,4700
42.7095499,-73.8759029,3600,4700
42.7067108,-73.8758384,3700,4700
42.7038715,-73.8757738,3800,4700
42.7010319,-73.8757093,3900,4700
42.6981921,-73.8756446,4000,4700
42.695352,-73.87558,4100,4700
42.6925117,-73.8755152,4200,4700
42.6896712,-73.8754505,4300,4700
42.6868304,-73.8753857,4400,4700
42.6839894,-73.8753208,4500,4700
42.6811481,-73.875256,4600,4700
42.6783066,-73.875191,4700,4700
42.6754648,-73.875126,4800,4700
42.6726228,-73.875061,4900,4700
42.6697806,-73.874996,5000,4700
42.6669381,-73.8749309,5100,4700
42.6640954,-73.8748657,5200,4700
42.6612524,-73.8748005,5300,4700
42.6584092,-73.8747353,5400,4700
42.6555658,-73.87467,5500,4700
42.6527221,-73.8746047,5600,4700
42.6498782,-73.8745393,5700,4700
42.647034,-73.8744739,5800,4700
42.6441896,-73.8744084,5900,4700
42.6413449,-73.8743429,6000,4700
42.6385,-73.8742774,6100,4700
42.6356549,-73.8742118,6200,4700
42.6328095,-73.8741462,6300,4700
42.6299639,-73.8740805,6400,4700
42.627118,-73.8740148,6500,4700
42.6242719,-73.873949,6600,4700
42.6214255,-73.8738832,6700,4700
42.6185789,-73.8738174,6800,4700
42.6157321,-73.8737515,6900,4700
42.612885,-73.8736855,7000,4700
42.6100376,-73.8736196,7100,4700
42.6071901,-73.8735535,7200,4700
42.6043422,-73.8734875,7300,4700
42.6014942,-73.8734214,7400,4700
42.5986459,-73.8733552,7500,4700
42.5957973,-73.873289,7600,4700
42.5929485,-73.8732228,7700,4700
42.5900995,-73.8731565,7800,4700
42.5872502,-73.8730901,7900,4700
42.5844007,-73.8730238,8000,4700
42.5815509,-73.8729573,8100,4700
42.5787009,-73.8728909,8200,4700
42.5758507,-73.8728244,8300,4700
42.5730002,-73.8727578,8400,4700
42.5701494,-73.8726912,8500,4700
42.5672984,-73.8726246,8600,4700
42.5644472,-73.8725579,8700,4700
42.5615957,-73.8724912,8800,4700
42.558744,-73.8724244,8900,4700
42.555892,-73.8723576,9000,4700
42.5530398,-73.8722907,9100,4700
42.5501874,-73.8722238,9200,4700
42.5473347,-73.8721568,9300,4700
42.5444818,-73.8720899,9400,4700
42.5416286,-73.8720228,9500,4700
42.5387751,-73.8719557,9600,4700
42.5359215,-73.8718886,9700,4700
42.5330676,-73.8718214,9800,4700
42.5302134,-73.8717542,9900,4700
42.527359,-73.871687,10000,4700
42.5245043,-73.8716197,10100,4700
42.5216494,-73.8715523,10200,4700
42.5187943,-73.8714849,10300,4700
42.5159389,-73.8714175,10400,4700
42.5130833,-73.87135,10500,4700
42.5102274,-73.8712825,10600,4700
42.5073713,-73.8712149,10700,4700
42.5045149,-73.8711473,10800,4700
42.5016583,-73.8710796,10900,4700
42.4988015,-73.8710119,11000,4700
42.4959444,-73.8709442,11100,4700
42.493087,-73.8708764,11200,4700
42.4902294,-73.8708086,11300,4700
42.4873716,-73.8707407,11400,4700
42.4845135,-73.8706728,11500,4700
42.4816552,-73.8706048,11600,4700
42.4787966,-73.8705368,11700,4700
42.4759378,-73.8704687,11800,4700
42.4730787,-73.8704006,11900,4700
42.470248,-73.8703332,11999,4700
42.8118597,-73.8772974,0,4800
42.8090294,-73.8772345,100,4800
42.8061989,-73.8771715,200,4800
42.8033681,-73.8771085,300,4800
42.8005372,-73.8770454,400,4800
42.7977059,-73.8769823,500,4800
42.7948744,-73.8769192,600,4800
42.7920427,-73.876856,700,4800
42.7892108,-73.8767928,800,4800
42.7863786,-73.8767295,900,4800
42.7835462,-73.8766662,1000,4800
42.7807135,-73.8766028,1100,4800
42.7778806,-73.8765394,1200,4800
42.7750474,-73.8764759,1300,4800
42.772214,-73.8764124,1400,4800
42.7693804,-73.8763489,1500,4800
42.7665465,-73.8762853,1600,4800
42.7637124,-73.8762217,1700,4800
42.760878,-73.876158,1800,4800
42.7580434,-73.8760943,1900,4800
42.7552086,-73.8760306,2000,4800
42.7523735,-73.8759668,2100,4800
42.7495382,-73.8759029,2200,4800
42.7467026,-73.875839,2300,4800
42.7438668,-73.8757751,2400,4800
42.7410308,-73.8757111,2500,4800
42.7381945,-73.8756471,2600,4800
42.735358,-73.8755831,2700,4800
42.7325212,-73.875519,2800,4800
42.7296842,-73.8754548,2900,4800
42.726847,-73.8753906,3000,4800
42.7240095,-73.8753264,3100,4800
42.7211718,-73.8752621,3200,4800
42.7183338,-73.8751978,3300,4800
42.7154956,-73.8751334,3400,4800
42.7126571,-73.875069,3500,4800
42.7098184,-73.8750046,3600,4800
42.7069795,-73.8749401,3700,4800
42.7041403,-73.8748756,3800,4800
42.7013009,-73.874811,3900,4800
42.6984613,-73.8747464,4000,4800
42.6956214,-73.8746817,4100,4800
42.6927812,-73.874617,4200,4800
42.6899408,-73.8745522,4300,4800
42.6871002,-73.8744874,4400,4800
42.6842593,-73.8744226,4500,4800
42.6814182,-73.8743577,4600,4800
42.6785769,-73.8742928,4700,4800
42.6757353,-73.8742278,4800,4800
42.6728934,-73.8741628,4900,4800
42.6700514,-73.8740977,5000,4800
42.667209,-73.8740326,5100,4800
42.6643665,-73.8739675,5200,4800
42.6615237,-73.8739023,5300,4800
42.6586806,-73.8738371,5400,4800
42.6558373,-73.8737718,5500,4800
42.6529938,-73.8737065,5600,4800
42.65015,-73.8736411,5700,4800
42.647306,-73.8735757,5800,4800
42.6444617,-73.8735102,5900,4800
42.6416172,-73.8734447,6000,4800
42.6387725,-73.8733792,6100,4800
42.6359275,-73.8733136,6200,4800
42.6330823,-73.873248,6300,4800
42.6302368,-73.8731823,6400,4800
42.6273911,-73.8731166,6500,4800
42.6245451,-73.8730509,6600,4800
42.6216989,-73.8729851,6700,4800
42.6188525,-73.8729192,6800,4800
42.6160058,-73.8728533,6900,4800
42.6131589,-73.8727874,7000,4800
42.6103117,-73.8727214,7100,4800
42.6074643,-73.8726554,7200,4800
42.6046166,-73.8725893,7300,4800
42.6017687,-73.8725232,7400,4800
42.5989206,-73.8724571,7500,4800
42.5960722,-73.8723909,7600,4800
42.5932235,-73.8723246,7700,4800
42.5903747,-73.8722583,7800,4800
42.5875255,-73.872192,7900,4800
42.5846762,-73.8721256,8000,4800
42.5818266,-73.8720592,8100,4800
42.5789767,-73.8719928,8200,4800
42.5761266,-73.8719262,8300,4800
42.5732763,-73.8718597,8400,4800
42.5704257,-73.8717931,8500,4800
42.5675749,-73.8717265,8600,4800
42.5647238,-73.8716598,8700,4800
42.5618725,-73.8715931,8800,4800
42.5590209,-73.8715263,8900,4800
42.5561691,-73.8714595,9000,4800
42.5533171,-73.8713926,9100,4800
42.5504648,-73.8713257,9200,4800
42.5476122,-73.8712588,9300,4800
42.5447594,-73.8711918,9400,4800
42.5419064,-73.8711247,9500,4800
42.5390532,-73.8710577,9600,4800
42.5361996,-73.8709905,9700,4800
42.5333459,-73.8709234,9800,4800
42.5304919,-73.8708562,9900,4800
42.5276376,-73.8707889,10000,4800
42.5247831,-73.8707216,10100,4800
42.5219284,-73.8706543,10200,4800
42.5190734,-73.8705869,10300,4800
42.5162182,-73.8705194,10400,4800
42.5133627,-73.870452,10500,4800
42.510507,-73.8703844,10600,4800
42.507651,-73.8703169,10700,4800
42.5047948,-73.8702493,10800,4800
42.5019384,-73.8701816,10900,4800
42.4990817,-73.8701139,11000,4800
42.4962247,-73.8700462,11100,4800
42.4933676,-73.8699784,11200,4800
42.4905101,-73.8699106,11300,4800
42.4876525,-73.8698427,11400,4800
42.4847945,-73.8697748,11500,4800
42.4819364,-73.8697068,11600,4800
42.4790779,-73.8696388,11700,4800
42.4762193,-73.8695707,11800,4800
42.4733604,-73.8695026,11900,4800
42.4705298,-73.8694352,11999,4800
42.8121225,-73.876399,0,4900
42.8092924,-73.8763361,100,4900
42.806462,-73.8762731,200,4900
42.8036314,-73.8762101,300,4900
42.8008006,-73.8761471,400,4900
42.7979695,-73.876084,500,4900
42.7951382,-73.8760208,600,4900
42.7923066,-73.8759576,700,4900
42.7894748,-73.8758944,800,4900
42.7866428,-73.8758311,900,4900
42.7838105,-73.8757678,1000,4900
42.780978,-73.8757044,1100,4900
42.7781453,-73.875641,1200,4900
42.7753123,-73.8755776,1300,4900
42.772479,-73.8755141,1400,4900
42.7696455,-73.8754506,1500,4900
42.7668118,-73.875387,1600,4900
42.7639779,-73.8753234,1700,4900
42.7611437,-73.8752597,1800,4900
42.7583092,-73.875196,1900,4900
42.7554746,-73.8751322,2000,4900
42.7526396,-73.8750684,2100,4900
42.7498045,-73.8750046,2200,4900
42.7469691,-73.8749407,2300,4900
42.7441334,-73.8748768,2400,4900
42.7412975,-73.8748128,2500,4900
42.7384614,-73.8747488,2600,4900
42.7356251,-73.8746848,2700,4900
42.7327885,-73.8746207,2800,4900
42.7299516,-73.8745565,2900,4900
42.7271145,-73.8744923,3000,4900
42.7242772,-73.8744281,3100,4900
42.7214396,-73.8743638,3200,4900
42.7186018,-73.8742995,3300,4900
42.7157637,-73.8742352,3400,4900
42.7129255,-73.8741708,3500,4900
42.7100869,-73.8741063,3600,4900
42.7072481,-73.8740418,3700,4900
42.7044091,-73.8739773,3800,4900
42.7015699,-73.8739127,3900,4900
42.6987304,-73.8738481,4000,4900
42.6958906,-73.8737834,4100,4900
42.6930506,-73.8737187,4200,4900
42.6902104,-73.873654,4300,4900
42.6873699,-73.8735892,4400,4900
42.6845292,-73.8735243,4500,4900
42.6816883,-73.8734595,4600,4900
42.6788471,-73.8733945,4700,4900
42.6760056,-73.8733296,4800,4900
42.673164,-73.8732646,4900,4900
42.670322,-73.8731995,5000,4900
42.6674799,-73.8731344,5100,4900
42.6646375,-73.8730693,5200,4900
42.6617948,-73.8730041,5300,4900
42.6589519,-73.8729389,5400,4900
42.6561088,-73.8728736,5500,4900
